id,prov,city,sys_no,stat,bank_code,bank_name,bank_name_abb,bank_addr,bank_addr_code,create_time,issue_time
8792,浙江,绍兴,653209,U,B0579U333060072,浙江上虞农村商业银行股份有限公司崧厦支行同仁分理处,上虞农商银行崧厦支行同仁分理处,浙江省绍兴市上虞区崧厦街道城东路18号,312365,2005/3/31,2019/12/12
8793,浙江,绍兴,653210,U,B0579U333060071,浙江上虞农村商业银行股份有限公司章镇支行章镇分理处,上虞农商银行章镇支行章镇分理处,浙江省绍兴市上虞区章镇镇老街路49号,312363,2005/3/31,2019/12/12
8794,浙江,绍兴,653211,U,B1447U333060010,浙江诸暨农村商业银行股份有限公司店口支行水暖城分理处,,浙江省诸暨市店口镇龙山路1号　,311835,2012/12/27,2019/12/12
1912,浙江,台州,652896,U,B0159S333100165,台州银行股份有限公司临海括苍小微企业专营支行,台州银行临海括苍小微企业专营支行,浙江省临海市括苍镇塍园路31号,318000,2019/12/9,2019/12/10
1913,浙江,台州,652897,U,B0159S333100164,台州银行股份有限公司临海西岑社区支行,台州银行临海西岑社区支行,浙江省临海市沿江镇西岑村4-244号、4-245号,318000,2019/12/9,2019/12/10
10866,浙江,金华,652257,U,B0622S333070022,浙江东阳农村商业银行股份有限公司南江支行,东阳农商银行南江支行,浙江省东阳市横店镇华夏大道639号,322118,2005/6/7,2019/12/10
10867,浙江,金华,652258,U,B0622U333070047,浙江东阳农村商业银行股份有限公司南江支行官桥分理处,东阳农商银行南江支行官桥分理处,浙江省东阳市横店镇官桥村,322121,2005/6/7,2019/12/10
10868,浙江,金华,652259,U,B0622U333070043,浙江东阳农村商业银行股份有限公司南江支行十里街分理处,东阳农商银行南江支行十里街分理处,浙江省东阳市横店镇十里街390-6至10号,322118,2005/6/7,2019/12/10
10869,浙江,金华,652260,U,B0622U333070046,浙江东阳农村商业银行股份有限公司南江支行荆江分理处,东阳农商银行南江支行荆江分理处,浙江省东阳市横店镇富民路1号,322118,2005/6/7,2019/12/10
1909,浙江,台州,652893,U,B0160S333100007,浙江泰隆商业银行股份有限公司路桥峰江支行,浙江泰隆商业银行路桥峰江支行,浙江省台州市路桥区峰江街道兴峰路251、255、257、261号,318050,2006/8/14,2019/12/9
1910,浙江,台州,652894,U,B0151S333100002,杭州银行股份有限公司台州椒江三甲社区支行,杭州银行台州椒江三甲社区支行,台州市椒江区三甲街道三甲大道146、148号,318000,2019/12/4,2019/12/9
1911,浙江,台州,652895,U,B0151S333100003,杭州银行股份有限公司台州路桥新桥小微企业专营支行,杭州银行台州路桥新桥小微企业专营支行,浙江省台州市路桥区新桥镇新横大街327号、329号、331号,318000,2019/12/4,2019/12/9
2924,浙江,嘉兴,651223,U,B0154S333040060,嘉兴银行股份有限公司秀洲区九里社区支行,嘉兴银行九里社区支行,浙江省嘉兴市秀洲区新城街道九里花苑门面房成秀路25号-1、25号-2,314000,2019/12/9,2019/12/9
7076,浙江,温州,521172,U,B0018A333030029,中国邮政储蓄银行股份有限公司永嘉县岩坦镇营业所,中国邮政储蓄银行永嘉县岩坦镇营业所,浙江省永嘉县岩坦镇岩坦街147号,325115,2010/4/8,2019/12/9
7077,浙江,温州,521173,U,B0159S333030023,台州银行股份有限公司温州龙港小微企业专营支行,台州银行温州龙港小微企业专营支行,浙江省苍南县龙港镇龙港大道59、61、63、65号,325000,2017/12/20,2019/12/9
9142,浙江,舟山,651475,U,B1426U333090033,浙江舟山定海海洋农村商业银行股份有限公司普陀山支行慈航分理处,,浙江省舟山市普陀区朱家尖街道普渡路5号（101号、102号、103号、104号）,316000,2012/12/12,2019/12/9
9143,浙江,舟山,651476,U,B1426S333090002,浙江舟山定海海洋农村商业银行股份有限公司城东支行,,浙江省舟山市定海区新桥路132号,316000,2012/12/12,2019/12/9
1908,浙江,台州,652892,U,B0715S333100017,浙江台州椒江农村商业银行股份有限公司科创园支行,椒江农商银行科创园支行,浙江省台州市椒江区机场路飞跃科创园76幢113-114号,318000,2005/9/19,2019/12/6
2923,浙江,嘉兴,651222,U,B0004S333040042,中国建设银行股份有限公司嘉兴新塍支行,,浙江省嘉兴市新塍镇虹桥路451号、455号和新高路2号,314015,2008/12/2,2019/12/6
5501,浙江,浙江,654980,U,B0002S233010143,中国农业银行股份有限公司杭州月明路支行,中国农业银行杭州月明路支行,浙江省杭州市滨江区联慧街188号安恒大厦一层西侧,310052,2010/9/25,2019/12/6
7716,浙江,湖州,653816,U,B1511S333050034,湖州吴兴农村商业银行股份有限公司新街支行,,浙江省湖州市埭溪镇隆兴路1号,313000,2019/11/26,2019/12/6
7717,浙江,湖州,653817,U,B1511S333050035,湖州吴兴农村商业银行股份有限公司梅峰支行,,浙江省湖州市埭溪镇梅峰贾介,313000,2019/11/26,2019/12/6
7718,浙江,湖州,653818,U,S0042H333050001,浙江德清湖商村镇银行股份有限公司,,浙江省湖州市德清县武康街道中兴南路2号,313200,2013/5/15,2019/12/6
10865,浙江,金华,652256,U,S0030S333070003,浙江磐安婺商村镇银行股份有限公司尚湖支行,浙江磐安婺商村镇银行尚湖支行,浙江省磐安县尚湖镇尚湖村南街18号,,2019/12/5,2019/12/6
5498,浙江,浙江,654977,U,S0053S233010004,浙江富阳恒通村镇银行股份有限公司富春支行,,浙江省杭州市富阳区富春街道春华村潘村路236号,,2019/12/4,2019/12/5
5499,浙江,浙江,654978,U,B0003L233010002,中国银行股份有限公司杭州市分行,中国银行杭州市分行,浙江省杭州市下城区延安路320号4-7楼、11楼,310006,1999/6/18,2019/12/5
5500,浙江,浙江,654979,U,B0003S233010063,中国银行股份有限公司杭州市庆春支行,中国银行杭州市庆春支行,浙江省杭州市下城区延安路320号1-3楼、13楼,310014,2010/5/27,2019/12/5
8790,浙江,绍兴,653207,U,B0156S333060060,绍兴银行股份有限公司嵊州崇仁小微企业专营支行,绍兴银行嵊州崇仁小微企业专营支行,浙江省嵊州市崇仁镇富民街1号,,2019/12/2,2019/12/5
9621,浙江,衢州,654240,U,B0160S333080002,浙江泰隆商业银行股份有限公司衢州江山支行,浙江泰隆商业银行衢州江山支行,浙江省江山市中山路2号,324000,2012/6/27,2019/12/5
5496,浙江,浙江,654975,U,B0139S233010001,上海银行股份有限公司杭州萧山支行,上海银行杭州萧山支行,杭州市萧山区宁围街道市心北路2000号归谷大厦1层10号商铺以及10层1001、1004室,311200,2009/6/5,2019/12/4
5497,浙江,浙江,654976,U,B0018A233010162,中国邮政储蓄银行股份有限公司杭州市衢江路营业所,,浙江省杭州市上城区衢江路119、121号,310009,2008/6/20,2019/12/4
7075,浙江,温州,521171,U,B0708S333030020,浙江泰顺农村商业银行股份有限公司城东支行,泰顺农商银行城东支行,浙江省泰顺县罗阳镇泰景路79号,325500,2019/11/27,2019/12/3
1907,浙江,台州,652891,U,B0803U333100054,浙江温岭农村商业银行股份有限公司城西支行康庭分理处,温岭农商银行城西支行康庭分理处,浙江省温岭市城西街道万昌西路754号,317500,2019/11/29,2019/12/2
2917,浙江,嘉兴,651216,U,B0585S333040017,浙江海宁农村商业银行股份有限公司赞山支行,,浙江省海宁市硖石街道赞山景苑四区高丰路2、4号,314400,2005/1/26,2019/12/2
2918,浙江,嘉兴,651217,U,B0585S333040016,浙江海宁农村商业银行股份有限公司谈桥支行,,浙江省海宁市袁花镇谈桥198号,314416,2005/1/26,2019/12/2
2919,浙江,嘉兴,651218,U,B0585U333040024,浙江海宁农村商业银行股份有限公司长安支行西街分理处,,浙江省海宁市长安镇修川路960-962号,314408,2005/1/26,2019/12/2
2920,浙江,嘉兴,651219,U,B0585U333040048,浙江海宁农村商业银行股份有限公司周王庙支行荆山分理处,,浙江省海宁市周王庙镇钱塘江大荆场10号,314407,2005/1/26,2019/12/2
2921,浙江,嘉兴,651220,U,B0585U333040049,浙江海宁农村商业银行股份有限公司周王庙支行钱塘江分理处,,浙江省海宁市周王庙镇石井万花街107号,314407,2005/1/26,2019/12/2
2922,浙江,嘉兴,651221,U,B0585U333040054,浙江海宁农村商业银行股份有限公司周王庙支行桑梓路分理处,,浙江省海宁市周王庙镇油车路170-178号,314407,2005/1/26,2019/12/2
5491,浙江,浙江,654970,U,B0002S233010102,中国农业银行股份有限公司杭州石祥路支行,中国农业银行杭州石祥路支行,浙江省杭州市拱墅区湖州街112号、茶汤路38号、40号,310015,2007/8/13,2019/12/2
5492,浙江,浙江,654971,U,B1149S233010067,杭州联合农村商业银行股份有限公司华丰支行,,浙江省杭州市下城区康宁街80号海蓝国际电竞数娱中心1幢A座1层101室,310004,2011/1/30,2019/12/2
5493,浙江,浙江,654972,U,B1149S233010068,杭州联合农村商业银行股份有限公司双桥支行,,浙江省杭州市西湖区金庄路319、321号,310030,2011/1/30,2019/12/2
5494,浙江,浙江,654973,U,B1149S233010069,杭州联合农村商业银行股份有限公司东站支行,,浙江省杭州市江干区新风路292号,310017,2011/1/30,2019/12/2
5495,浙江,浙江,654974,U,B1149S233010070,杭州联合农村商业银行股份有限公司天城支行,,浙江省杭州市江干区塘工局路497、499号商铺,310017,2011/1/30,2019/12/2
7714,浙江,湖州,653814,U,B1335S333050036,浙江德清农村商业银行股份有限公司戈亭支行,,浙江省德清县钟管镇戈亭集镇兴盛路,313220,2019/11/25,2019/12/2
7715,浙江,湖州,653815,U,B1335S333050037,浙江德清农村商业银行股份有限公司韶村支行,,浙江省德清县新市镇韶村村韶村寺角91号,313201,2019/11/25,2019/12/2
1906,浙江,台州,652889,U,B0160S333100116,浙江泰隆商业银行股份有限公司玉环龙溪小微企业专营支行,浙江泰隆商业银行玉环龙溪小微企业专营支行,浙江省玉环市龙溪镇龙兴村柚香路26、28、30、32、36号,317609,2019/11/27,2019/11/29
5484,浙江,浙江,654963,U,B0159S233010034,台州银行股份有限公司临安於潜小微企业专营支行,台州银行临安於潜小微企业专营支行,浙江省杭州市临安区於潜镇潜阳府花园10幢103、104,310000,2019/11/28,2019/11/29
5485,浙江,浙江,654964,U,B0361U233010008,浙江杭州余杭农村商业银行股份有限公司东湖支行顺达路分理处,,浙江省杭州市余杭区临平经济开发区顺达路151、153、155、157号,311100,2005/6/6,2019/11/29
5486,浙江,浙江,654965,U,B0361S233010020,浙江杭州余杭农村商业银行股份有限公司东湖支行,,浙江省杭州市余杭区东湖街道临平大道618号602-616室,311100,2015/2/3,2019/11/29
5487,浙江,浙江,654966,U,B0361U233010016,浙江杭州余杭农村商业银行股份有限公司星桥支行星源分理处,,浙江省杭州市余杭区星桥街道星源路368号元星大厦一层,311100,2005/6/6,2019/11/29
5488,浙江,浙江,654967,U,B0361U233010043,浙江杭州余杭农村商业银行股份有限公司仁和支行獐山分理处,,浙江省杭州市余杭区仁和街道东风路仁良花苑5-5、5-6号,311100,2005/6/6,2019/11/29
5489,浙江,浙江,654968,U,B0361U233010074,浙江杭州余杭农村商业银行股份有限公司闲林支行闲林中路分理处,,浙江省杭州市余杭区闲林街道闲林中路180号,311122,2005/6/6,2019/11/29
5490,浙江,浙江,654969,U,B0361U233010096,浙江杭州余杭农村商业银行股份有限公司鸬鸟支行太平分理处,,浙江省杭州市余杭区鸬鸟镇太上路138号,311118,2005/6/6,2019/11/29
8789,浙江,绍兴,653206,U,B0018A333060074,中国邮政储蓄银行股份有限公司绍兴市安昌营业所,中国邮政储蓄银行绍兴市安昌营业所,浙江省绍兴市柯桥区安昌街道越州大道3704、3706号,312080,2008/6/13,2019/11/29
5483,浙江,浙江,654962,U,B0640U233010001,浙江富阳农村商业银行股份有限公司金桥支行城北市场分理处,,浙江省杭州市富阳区富春街道永兴路148-5至7号,311400,2005/6/13,2019/11/28
9617,浙江,衢州,654236,U,B0004S333080022,中国建设银行股份有限公司龙游华夏支行,,浙江省衢州市龙游县荣昌大道479、481、483号,324400,1995/12/15,2019/11/28
9618,浙江,衢州,654237,U,B0004S333080024,中国建设银行股份有限公司龙游北门支行,,浙江省衢州市龙游县大众路55、57、59、61、63号,324400,1992/8/29,2019/11/28
9619,浙江,衢州,654238,U,B0004S333080021,中国建设银行股份有限公司衢州河西支行,,浙江省衢州市柯城区九华北大道6、8、10号,324000,1988/4/12,2019/11/28
9620,浙江,衢州,654239,U,B0004S333080023,中国建设银行股份有限公司江山鹿溪路支行,,浙江省衢州市江山市鹿溪中路242号,324100,1997/4/15,2019/11/28
1905,浙江,台州,652888,U,B0803S333100002,浙江温岭农村商业银行股份有限公司城西支行,温岭农商银行城西支行,浙江省温岭市城西街道九龙大道841、843、845号,317500,2006/12/7,2019/11/27
5480,浙江,浙江,654959,U,B0001S233010050,中国工商银行股份有限公司杭州清泰支行,中国工商银行杭州清泰支行,浙江省杭州市江干区意法大厦114室、115室、116室、117室、118室,310016,2004/3/12,2019/11/27
5481,浙江,浙江,654960,U,B0001S233010065,中国工商银行股份有限公司杭州孝丰路支行,中国工商银行杭州孝丰路支行,浙江省杭州市下城区凤起路519号3幢,310006,2008/6/19,2019/11/27
5482,浙江,浙江,654961,U,B0001U233010022,中国工商银行股份有限公司杭州运河支行,中国工商银行杭州运河支行,浙江省杭州市下城区新市街181号,310014,2008/5/19,2019/11/27
7713,浙江,湖州,653813,U,B0002S333050027,中国农业银行股份有限公司湖州东部新城支行,中国农业银行湖州东部新城支行,湖州市吴兴区区府路天城国际一层,313000,2003/6/10,2019/11/27
8788,浙江,绍兴,653205,U,B0156S333060059,绍兴银行股份有限公司新昌澄潭小微企业专营支行,绍兴银行新昌澄潭小微企业专营支行,浙江省绍兴市新昌县澄潭镇凤山大街100、102号,,2019/11/22,2019/11/27
10864,浙江,金华,652255,U,B0009S333070001,中国民生银行股份有限公司金华义乌支行,中国民生银行金华义乌支行,浙江省义乌市城北路877号宇业大厦一层、二十二层,322000,2015/4/30,2019/11/27
619,浙江,丽水,654033,U,F0002H333110001,缙云县五云镇欣禾农村资金互助社,,浙江省丽水市缙云县新碧街道新华东路17-1号,321400,2010/2/1,2019/11/26
5475,浙江,浙江,654954,U,B0003S233010065,中国银行股份有限公司杭州望湖支行,中国银行杭州望湖支行,浙江省杭州市下城区武林路437号101室,310006,2010/5/27,2019/11/26
5476,浙江,浙江,654955,U,B0009S233010006,中国民生银行股份有限公司杭州萧山支行,中国民生银行杭州萧山支行,浙江省杭州市萧山区市心北路38（华瑞中心）-5、6号一至二层,311201,2002/8/2,2019/11/26
